date,matchday,home_team,away_team,home_score_full_time,away_score_full_time,home_score_half_time,away_score_half_time,goal_diff,winner,defeat,ref
2024-03-30T14:00:00Z,30,torino,monza,1,0,0,0,1,torino,monza,gianluca aureliano
2024-03-30T17:00:00Z,30,lazio,juventus,1,0,0,0,1,lazio,juventus,andrea colombo
2024-03-30T19:45:00Z,30,fiorentina,milan,1,2,0,0,1,milan,fiorentina,fabio maresca
2024-04-01T10:30:00Z,30,bologna,salernitana,3,0,2,0,3,bologna,salernitana,ermanno feliciani
2024-04-01T13:00:00Z,30,cagliari,verona,1,1,0,1,0,draw,draw,daniele doveri
2024-04-01T13:00:00Z,30,sassuolo,udinese,1,1,1,1,0,draw,draw,michael fabbri
2024-04-01T16:00:00Z,30,lecce,roma,0,0,0,0,0,draw,draw,matteo marcenaro
2024-04-01T18:45:00Z,30,inter,empoli,2,0,1,0,2,inter,empoli,federico dionisi
2024-04-05T18:45:00Z,31,salernitana,sassuolo,2,2,0,2,0,draw,draw,simone sozza
2024-04-06T13:00:00Z,31,milan,lecce,3,0,2,0,3,milan,lecce,luca massimi
2024-04-06T16:00:00Z,31,roma,lazio,1,0,1,0,1,roma,lazio,marco guida
2024-04-06T18:45:00Z,31,empoli,torino,3,2,1,0,1,empoli,torino,davide massa
2024-04-07T10:30:00Z,31,frosinone,bologna,0,0,0,0,0,draw,draw,daniele orsato
2024-04-07T13:00:00Z,31,monza,napoli,2,4,1,0,2,napoli,monza,daniele doveri
2024-04-07T16:00:00Z,31,cagliari,atalanta,2,1,1,1,1,cagliari,atalanta,antonio rapuano
2024-04-07T16:00:00Z,31,verona,genoa,1,2,1,1,1,genoa,verona,gianluca manganiello
2024-04-07T18:45:00Z,31,juventus,fiorentina,1,0,1,0,1,juventus,fiorentina,federico la penna
2024-04-08T18:45:00Z,31,udinese,inter,1,2,1,0,1,inter,udinese,marco piccinini
2024-04-12T18:45:00Z,32,lazio,salernitana,4,1,3,1,3,lazio,salernitana,luca zufferli
2024-04-13T13:00:00Z,32,lecce,empoli,1,0,0,0,1,lecce,empoli,maurizio mariani
2024-04-13T16:00:00Z,32,torino,juventus,0,0,0,0,0,draw,draw,fabio maresca
2024-04-13T18:45:00Z,32,bologna,monza,0,0,0,0,0,draw,draw,federico la penna
2024-04-14T10:30:00Z,32,napoli,frosinone,2,2,1,0,0,draw,draw,michael fabbri
2024-04-14T13:00:00Z,32,sassuolo,milan,3,3,2,1,0,draw,draw,davide massa
2024-04-14T18:45:00Z,32,inter,cagliari,2,2,1,0,0,draw,draw,francesco fourneau
2024-04-15T16:30:00Z,32,fiorentina,genoa,1,1,0,1,0,draw,draw,davide di marco
2024-04-15T18:45:00Z,32,atalanta,verona,2,2,2,0,0,draw,draw,juan luca sacchi
2024-04-19T16:30:00Z,33,genoa,lazio,0,1,0,0,1,lazio,genoa,ermanno feliciani
2024-04-19T18:45:00Z,33,cagliari,juventus,2,2,2,0,0,draw,draw,marco piccinini
2024-04-20T16:00:00Z,33,empoli,napoli,1,0,1,0,1,empoli,napoli,gianluca manganiello
2024-04-20T18:45:00Z,33,verona,udinese,1,0,0,0,1,verona,udinese,marco guida
2024-04-21T10:30:00Z,33,sassuolo,lecce,0,3,0,2,3,lecce,sassuolo,daniele doveri
2024-04-21T13:00:00Z,33,torino,frosinone,0,0,0,0,0,draw,draw,antonio rapuano
2024-04-21T16:00:00Z,33,salernitana,fiorentina,0,2,0,0,2,fiorentina,salernitana,matteo marchetti
2024-04-21T18:45:00Z,33,monza,atalanta,1,2,0,1,1,atalanta,monza,antonio giua
2024-04-22T16:30:00Z,33,roma,bologna,1,3,0,2,2,bologna,roma,fabio maresca
2024-04-22T18:45:00Z,33,milan,inter,1,2,0,1,1,inter,milan,andrea colombo
2024-04-25T18:00:00Z,32,udinese,roma,1,2,1,0,1,roma,udinese,luca pairetto
2024-04-26T18:45:00Z,34,frosinone,salernitana,3,0,2,0,3,frosinone,salernitana,francesco fourneau
2024-04-27T13:00:00Z,34,lecce,monza,1,1,0,0,0,draw,draw,alberto santoro
2024-04-27T16:00:00Z,34,juventus,milan,0,0,0,0,0,draw,draw,maurizio mariani
2024-04-27T18:45:00Z,34,lazio,verona,1,0,0,0,1,lazio,verona,davide massa
2024-04-28T10:30:00Z,34,inter,torino,2,0,0,0,2,inter,torino,maria caputi
2024-04-28T13:00:00Z,34,bologna,udinese,1,1,0,1,0,draw,draw,juan luca sacchi
2024-04-28T16:00:00Z,34,atalanta,empoli,2,0,1,0,2,atalanta,empoli,michael fabbri
2024-04-28T16:00:00Z,34,napoli,roma,2,2,0,0,0,draw,draw,simone sozza
2024-04-28T18:45:00Z,34,fiorentina,sassuolo,5,1,1,0,4,fiorentina,sassuolo,matteo marcenaro
2024-04-29T18:45:00Z,34,genoa,cagliari,3,0,2,0,3,genoa,cagliari,federico dionisi
2024-05-03T18:45:00Z,35,torino,bologna,0,0,0,0,0,draw,draw,simone sozza
2024-05-04T16:00:00Z,35,monza,lazio,2,2,0,1,0,draw,draw,luca pairetto
2024-05-04T18:45:00Z,35,sassuolo,inter,1,0,1,0,1,sassuolo,inter,matteo marchetti
2024-05-05T10:30:00Z,35,cagliari,lecce,1,1,1,0,0,draw,draw,matteo marcenaro
2024-05-05T13:00:00Z,35,empoli,frosinone,0,0,0,0,0,draw,draw,daniele doveri
2024-05-05T13:00:00Z,35,verona,fiorentina,2,1,1,1,1,verona,fiorentina,antonio rapuano
2024-05-05T16:00:00Z,35,milan,genoa,3,3,1,1,0,draw,draw,alessandro prontera
2024-05-05T18:45:00Z,35,roma,juventus,1,1,1,1,0,draw,draw,andrea colombo
2024-05-06T16:00:00Z,35,salernitana,atalanta,1,2,1,0,1,atalanta,salernitana,ermanno feliciani
2024-05-06T18:45:00Z,35,udinese,napoli,1,1,0,0,0,draw,draw,gianluca aureliano
2024-05-10T18:45:00Z,36,frosinone,inter,0,5,0,1,5,inter,frosinone,antonio giua
2024-05-11T16:00:00Z,36,napoli,bologna,0,2,0,2,2,bologna,napoli,luca pairetto
2024-05-11T18:45:00Z,36,milan,cagliari,5,1,1,0,4,milan,cagliari,simone sozza
2024-05-12T10:30:00Z,36,lazio,empoli,2,0,1,0,2,lazio,empoli,gianluca aureliano
2024-05-12T13:00:00Z,36,genoa,sassuolo,2,1,0,1,1,genoa,sassuolo,maurizio mariani
2024-05-12T13:00:00Z,36,verona,torino,1,2,0,0,1,torino,verona,livio marinelli
2024-05-12T16:00:00Z,36,juventus,salernitana,1,1,0,1,0,draw,draw,alberto santoro
2024-05-12T18:45:00Z,36,atalanta,roma,2,1,2,0,1,atalanta,roma,marco guida
2024-05-13T16:30:00Z,36,lecce,udinese,0,2,0,1,2,udinese,lecce,davide massa
2024-05-13T18:45:00Z,36,fiorentina,monza,2,1,1,1,1,fiorentina,monza,luca zufferli
2024-05-17T18:45:00Z,37,fiorentina,napoli,2,2,2,1,0,draw,draw,matteo marchetti
2024-05-18T16:00:00Z,37,lecce,atalanta,0,2,0,0,2,atalanta,lecce,antonio rapuano
2024-05-18T18:45:00Z,37,torino,milan,3,1,2,0,2,torino,milan,ermanno feliciani
2024-05-19T10:30:00Z,37,sassuolo,cagliari,0,2,0,0,2,cagliari,sassuolo,daniele doveri
2024-05-19T13:00:00Z,37,monza,frosinone,0,1,0,1,1,frosinone,monza,michael fabbri
2024-05-19T13:00:00Z,37,udinese,empoli,1,1,0,0,0,draw,draw,daniele orsato
2024-05-19T16:00:00Z,37,inter,lazio,1,1,0,1,0,draw,draw,juan luca sacchi
2024-05-19T18:45:00Z,37,roma,genoa,1,0,0,0,1,roma,genoa,gianluca manganiello
2024-05-20T16:30:00Z,37,salernitana,verona,1,2,0,2,1,verona,salernitana,marco di bello
2024-05-20T18:45:00Z,37,bologna,juventus,3,3,2,0,0,draw,draw,giovanni ayroldi
2024-05-23T18:45:00Z,38,cagliari,fiorentina,2,3,0,1,1,fiorentina,cagliari,alessandro prontera
2024-05-24T18:45:00Z,38,genoa,bologna,2,0,1,0,2,genoa,bologna,alberto santoro
2024-05-25T16:00:00Z,38,juventus,monza,2,0,2,0,2,juventus,monza,maria caputi
2024-05-25T18:45:00Z,38,milan,salernitana,3,3,2,0,0,draw,draw,davide di marco
2024-05-26T16:00:00Z,38,atalanta,torino,3,0,2,0,3,atalanta,torino,simone sozza
2024-05-26T16:00:00Z,38,napoli,lecce,0,0,0,0,0,draw,draw,federico dionisi
2024-05-26T18:45:00Z,38,empoli,roma,2,1,1,1,1,empoli,roma,davide massa
2024-05-26T18:45:00Z,38,frosinone,udinese,0,1,0,0,1,udinese,frosinone,daniele doveri
2024-05-26T18:45:00Z,38,verona,inter,2,2,2,2,0,draw,draw,luca zufferli
2024-05-26T18:45:00Z,38,lazio,sassuolo,1,1,0,0,0,draw,draw,paride tremolada
2024-06-02T16:00:00Z,29,atalanta,fiorentina,2,3,2,3,1,fiorentina,atalanta,juan luca sacchi
